50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.325854,,,,,,,,,,,06aa5b5b-7d14-49eb-bbb4-e9dcbab9ec04,2691,,"[59.2, 38.2]",3754066,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,130,Chelsea,33,"['2206c74e-9b27-46db-a88b-316a38efba12', 'a5898288-103d-4653-b49b-3e2d28d72429']",47,,,,,,,,,,,,,,,Manchester City,36,00:25:47.417,Pressure,
,,,,,,,,,,,,,,,,,0.762023,,,,,,,,,,,adba64d8-8e1c-4f31-8c98-e43aa412c8df,2698,,"[10.3, 59.5]",3754066,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bacary Sagna,7110.0,Right Back,130,Chelsea,33,['085a6ff4-6cd3-45cd-b3c0-aad153829472'],56,,,,,,,,,,,,,,,Manchester City,36,00:25:56.578,Pressure,
,,,,,,,,,,,,,,,,,0.719186,,,,,,,,,,,65235f22-fe9f-4ac2-b2c4-c7ac0dc99ed9,2711,,"[83.2, 3.5]",3754066,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,131,Manchester City,36,"['4cb86b27-cec5-467d-8674-bc1e6c54b0a6', '72480bbb-52b7-4638-a2c3-729fa1f504e3']",51,,,,,,,,,,,,,,,Chelsea,33,00:26:51.797,Pressure,
,,,,,,,,,,,True,,,,,,1.393677,,,,,,,,,,,680d2d43-fd23-4c2c-a678-904f677660cf,2718,,"[38.7, 71.8]",3754066,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,131,Manchester City,36,['c28691fd-8912-4eb5-ac19-7d577b146399'],54,,,,,,,,,,,,,,,Manchester City,36,00:26:54.602,Pressure,
,,,,,,,,,,,True,,,,,,0.477762,,,,,,,,,,,15854edc-20d2-439a-9c1f-4f9defaea141,2719,,"[33.4, 66.8]",3754066,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,131,Manchester City,36,,56,,,,,,,,,,,,,,,Manchester City,36,00:26:56.993,Pressure,
,,,,,,,,,,,True,,,,,,0.317328,,,,,,,,,,,863e2cd6-c63d-4101-8331-2bc2bafea8a7,2720,,"[32.4, 62.5]",3754066,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,131,Manchester City,36,,57,,,,,,,,,,,,,,,Manchester City,36,00:26:57.065,Pressure,
,,,,,,,,,,,,,,,,,0.337228,,,,,,,,,,,75ec8947-607b-4a27-ad22-3b68894950d9,2726,,"[93.0, 4.9]",3754066,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,131,Manchester City,36,,59,,,,,,,,,,,,,,,Chelsea,33,00:26:59.310,Pressure,
,,,,,,,,,,,,,,,,,0.586651,,,,,,,,,,,b2685b59-87af-46e6-992c-d5826066b968,2729,,"[63.7, 37.9]",3754066,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Branislav Ivanović,5594.0,Right Back,131,Manchester City,36,['3eec960e-6e74-4079-91a4-2bbaab50f215'],2,,,,,,,,,,,,,,,Chelsea,33,00:27:02.551,Pressure,
,,,,,,,,,,,,,,,,,1.896962,,,,,,,,,,,3eec960e-6e74-4079-91a4-2bbaab50f215,2730,,"[57.8, 39.0]",3754066,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raheem Sterling,3233.0,Left Wing,131,Manchester City,36,"['60f960a4-e473-4e9c-91ed-60ac027ed6f2', 'b2685b59-87af-46e6-992c-d5826066b968', 'c2c1b640-aabb-48a8-8f04-63b96d083a22']",2,,,,,,,,,,,,,,,Manchester City,36,00:27:02.563,Pressure,True
,,,,,,,,,,,,,,,,,0.668402,,,,,,,,,,,bd89a740-048d-4aa0-8471-39481a43e8ae,2746,,"[41.8, 77.3]",3754066,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,132,Chelsea,33,['4d6a4c0b-cdb7-4e5e-a1ad-29cf9cacaa16'],13,,,,,,,,,,,,,,,Manchester City,36,00:27:13.424,Pressure,
,,,,,,,,,,,,,,,,,0.715004,,,,,,,,,,,00155b1c-0d6e-4fae-b2d6-6f83c1c65120,2750,,"[53.6, 72.2]",3754066,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,132,Chelsea,33,"['a148aebf-7fa7-48d6-861b-0bd4b81abf3b', 'bda7ed71-8a27-4cd9-ba73-29e4084f8f8f']",14,,,,,,,,,,,,,,,Manchester City,36,00:27:14.845,Pressure,
,,,,,,,,,,,,,,,,,0.753515,,,,,,,,,,,5188cef5-8572-4686-ac42-8aa35683328d,2764,,"[29.6, 21.7]",3754066,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Kolarov,5596.0,Left Back,132,Chelsea,33,"['793058c3-cefd-455c-8b01-23665f499b54', 'edb04ff7-18b4-434f-975a-b9b53c1ebf42']",29,,,,,,,,,,,,,,,Manchester City,36,00:27:29.440,Pressure,
,,,,,,,,,,,True,,,,,,0.824597,,,,,,,,,,,982cf0f8-6174-4c5e-bd1d-05f0dbcf4562,2770,,"[93.4, 23.6]",3754066,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,133,Manchester City,36,"['926682fe-039a-4049-9ae8-7674d50cb593', '9f274c39-f3ef-4831-b7f0-f45bf44fd4b9']",38,,,,,,,,,,,,,,,Chelsea,33,00:27:38.028,Pressure,
,,,,,,,,,,,,,,,,,0.345946,,,,,,,,,,,8199ec15-bf61-4055-8b2f-30bbf69ab330,2777,,"[98.7, 23.6]",3754066,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego da Silva Costa,5198.0,Center Forward,133,Manchester City,36,"['6af20f90-d547-4f8e-95f8-34f54c1c0112', '6f5de05c-f07b-4cc4-9153-a056db57bbb8', 'ea77b676-9311-4fb6-861d-ea5b4a48a9d1']",44,,,,,,,,,,,,,,,Chelsea,33,00:27:44.099,Pressure,
,,,,,,,,,,,,,,,,,0.343237,,,,,,,,,,,4fc3420e-75d2-401d-97a2-3974e0ab3efd,2786,,"[55.8, 3.4]",3754066,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,133,Manchester City,36,"['c2357106-bac5-47d2-9aa4-aba3d26b17df', 'ef268274-38b5-4a03-820a-17360e409506']",51,,,,,,,,,,,,,,,Chelsea,33,00:27:51.252,Pressure,
,,,,,,,,,,,,,,,,,0.581197,,,,,,,,,,,383db783-2aed-41ba-8831-2f72c796f327,2788,,"[54.4, 14.8]",3754066,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,133,Manchester City,36,"['0c8871ae-850e-42bb-be9d-53f9312da3e6', '2d74b9db-8475-474d-a340-692ba407cf50', '5ea5f42b-b352-481f-ad76-f7b2aa508f08', 'a99588a6-2323-4a17-9f88-9e0c54634ebd']",52,,,,,,,,,,,,,,,Chelsea,33,00:27:52.168,Pressure,
,,,,,,,,,,,,,,,,,0.451276,,,,,,,,,,,a28b0db7-4f4a-4542-aa24-acb7420df700,2814,,"[42.5, 43.8]",3754066,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,133,Manchester City,36,"['4a116c1c-80f2-4d8b-b4e4-e639f1a9929c', '793f5263-b4c0-47cf-b552-9095ae1c9e5b']",11,,,,,,,,,,,,,,,Chelsea,33,00:28:11.978,Pressure,
,,,,,,,,,,,,,,,,,0.484765,,,,,,,,,,,50388937-3ec2-486e-8b59-738e8ab00386,2824,,"[43.2, 3.5]",3754066,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,133,Manchester City,36,"['19629039-401d-41da-8fda-e789d97bb5dd', '81c60d75-dfd2-4c82-88d3-36911b6f4955']",19,,,,,,,,,,,,,,,Chelsea,33,00:28:19.478,Pressure,
,,,,,,,,,,,,,,,,,2.100476,,,,,,,,,,,d6f93014-6717-424a-b1e0-141bb67764fa,2857,,"[16.8, 67.6]",3754066,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Branislav Ivanović,5594.0,Right Back,133,Manchester City,36,"['7748aeeb-95e3-4f98-9a5d-e21fe8d92c14', 'eb30c8ac-30c9-4352-9e11-913c19d79dbc']",49,,,,,,,,,,,,,,,Chelsea,33,00:28:49.505,Pressure,
,,,,,,,,,,,True,,,,,,0.718155,,,,,,,,,,,611e2893-f98b-4796-8fc0-f936235cb980,2865,,"[74.1, 26.2]",3754066,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Kolarov,5596.0,Left Back,133,Manchester City,36,"['4f91ae45-2bca-415d-9b63-2acd8f40a9e8', 'c005caa6-5400-4b25-ad43-4a6a926546f1']",58,,,,,,,,,,,,,,,Manchester City,36,00:28:58.626,Pressure,
,,,,,,,,,,,,,,,,,0.444122,,,,,,,,,,,b74c550e-ba5e-4efc-88d6-604496f1b9cd,2935,,"[31.6, 2.0]",3754066,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,135,Manchester City,36,"['2ce27e54-82ad-4390-85f0-b50910942d30', '4b4df2c3-7d64-4fd8-8202-c45899c0dd70']",59,,,,,,,,,,,,,,,Chelsea,33,00:29:59.605,Pressure,
,,,,,,,,,,,,,,,,,0.331323,,,,,,,,,,,9f3aa680-b601-452f-868c-027d1967a4da,2939,,"[48.0, 1.7]",3754066,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,135,Manchester City,36,"['3499bf5e-87ec-46f3-ab90-05677fb62838', 'd6b8317c-8b17-48a3-9574-60714aceac48']",2,,,,,,,,,,,,,,,Chelsea,33,00:30:02.205,Pressure,
,,,,,,,,,,,,,,,,,0.337571,,,,,,,,,,,36ee678c-0f35-4147-a3db-82c0271a92d4,2949,,"[57.9, 72.7]",3754066,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,135,Manchester City,36,['c570fad0-0762-4efe-9942-4eb5e5527327'],10,,,,,,,,,,,,,,,Chelsea,33,00:30:10.623,Pressure,
,,,,,,,,,,,,,,,,,0.478967,,,,,,,,,,,df2f4826-b257-4545-9597-9c7f068ee72a,2964,,"[59.6, 10.0]",3754066,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,135,Manchester City,36,,28,,,,,,,,,,,,,,,Chelsea,33,00:30:28.485,Pressure,
,,,,,,,,,,,,,,,,,0.327011,,,,,,,,,,,44bf3eac-4391-4395-a2fe-bb0d3a4cb6af,2973,,"[62.1, 33.3]",3754066,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kurt Happy Zouma,3456.0,Left Center Back,135,Manchester City,36,"['5a0ab8b8-1abe-4a07-ac99-6a1fc8d7e9e0', '977b1eae-0d82-4a14-a492-9b56ab1f7f84']",32,,,,,,,,,,,,,,,Chelsea,33,00:30:32.109,Pressure,
,,,,,,,,,,,True,,,,,,0.33178,,,,,,,,,,,5719b7f1-597d-4a47-9ff4-46a18af74a5f,2983,,"[60.2, 55.4]",3754066,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Kompany,3101.0,Right Center Back,135,Manchester City,36,"['31b2fc99-922b-4b4e-a621-b7dd4e8ea757', '818887b1-9cf6-41b4-9641-a7ee0c33e2fd', 'fdcf913e-3ce1-4cfd-be7c-e1c497f0470b']",44,,,,,,,,,,,,,,,Manchester City,36,00:30:44.899,Pressure,
,,,,,,,,,,,,,,,,,0.326854,,,,,,,,,,,2af73c93-29e4-4bc2-9adb-321f17a1f10a,3025,,"[25.7, 73.1]",3754066,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,135,Manchester City,36,"['8e95111a-44c1-4a90-8116-02c5a8ce548e', 'e9f09fd3-9397-4b00-a86e-147d88aa0909']",22,,,,,,,,,,,,,,,Chelsea,33,00:31:22.450,Pressure,
,,,,,,,,,,,True,,,,,,3.367942,,,,,,,,,,,65677b9a-1a76-4b88-a887-6eac98a113df,3073,,"[70.1, 22.9]",3754066,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Eden Hazard,3621.0,Left Wing,138,Manchester City,36,"['0bdbc540-f1c7-45df-a6a4-734091af7fee', 'b9a976ab-953b-4850-b2c3-f0fcb3d05d6b']",48,,,,,,,,,,,,,,,Chelsea,33,00:33:48.515,Pressure,
,,,,,,,,,,,,,,,,,0.726734,,,,,,,,,,,6e194c19-a808-400c-b8ac-82f60d8f40f7,3079,,"[20.5, 24.4]",3754066,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,César Azpilicueta Tanco,3957.0,Left Back,139,Manchester City,36,['279198cf-ec34-4643-b0e5-75fa3bd0da9b'],31,,,,,,,,,,,,,,,Chelsea,33,00:34:31.567,Pressure,
,,,,,,,,,,,,,,,,,0.726905,,,,,,,,,,,3296ae1d-164e-4d07-b2cd-2218e8f9ac0c,3101,,"[55.6, 24.7]",3754066,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Josué Jiménez Silva,3064.0,Right Wing,140,Chelsea,33,"['b486fdbe-6828-4a34-a10a-46edff96f7c2', 'd0ef00e7-5973-414a-a52b-299323a2036b']",12,,,,,,,,,,,,,,,Manchester City,36,00:35:12.353,Pressure,
,,,,,,,,,,,,,,,,,1.548403,,,,,,,,,,,3a8c5587-faee-4b6d-8b19-672b57b288d6,3165,,"[5.9, 18.2]",3754066,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Josué Jiménez Silva,3064.0,Right Wing,142,Chelsea,33,"['6c8412d1-91f9-4ce1-9b9b-ce9b6bb294f1', 'c5eb4c25-0d6a-4895-94f9-3b5e1d02e2e1']",16,,,,,,,,,,,,,,,Manchester City,36,00:37:16.148,Pressure,
,,,,,,,,,,,,,,,,,0.450543,,,,,,,,,,,aeec4e15-d2ac-4d8d-b9f1-2f581538299c,3178,,"[13.5, 56.4]",3754066,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary Cahill,3645.0,Right Center Back,143,Manchester City,36,"['1d74c765-bb3f-4587-a974-f66a87896fc3', 'dca114c1-48fe-4967-b0ef-99e6095e2dc3']",30,,,,,,,,,,,,,,,Chelsea,33,00:37:30.988,Pressure,
,,,,,,,,,,,True,,,,,,0.334136,,,,,,,,,,,70e4ae6a-7838-421f-8ec3-1b257365bfb7,3186,,"[91.8, 23.7]",3754066,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Right Wing,143,Manchester City,36,"['933089a3-2f4b-4401-ae9a-af517c1136d6', 'bf57d645-5737-4ff8-a4ce-7cb0d5b179f9']",36,,,,,,,,,,,,,,,Manchester City,36,00:37:36.089,Pressure,
,,,,,,,,,,,,,,,,,0.561247,,,,,,,,,,,f8e266bc-0d41-4d54-9534-692cd466a90b,3229,,"[32.8, 51.9]",3754066,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Gastón Demichelis,19288.0,Left Center Midfield,146,Chelsea,33,['28637f0e-c567-40ce-b9ba-d5bcc3ee8784'],7,,,,,,,,,,,,,,,Manchester City,36,00:40:07.407,Pressure,
,,,,,,,,,,,,,,,,,0.84391,,,,,,,,,,,1da400ec-9177-4b18-840e-fe24d11c5b1f,3243,,"[22.8, 16.3]",3754066,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Josué Jiménez Silva,3064.0,Right Wing,148,Chelsea,33,['5f899a17-e6ed-44e3-9b72-9079ea751c15'],13,,,,,,,,,,,,,,,Manchester City,36,00:41:13.617,Pressure,
,,,,,,,,,,,,,,,,,0.490142,,,,,,,,,,,947bfa78-120e-4d86-b194-fc459c0083c4,3244,,"[14.9, 25.5]",3754066,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Gastón Demichelis,19288.0,Left Center Midfield,148,Chelsea,33,['9e7c38e4-7d9c-4b95-a4b0-5199d436423f'],17,,,,,,,,,,,,,,,Manchester City,36,00:41:17.437,Pressure,
,,,,,,,,,,,True,,,,,,1.052934,,,,,,,,,,,91232b76-7a42-4b6a-a3c6-182ade1a3038,3254,,"[43.2, 42.9]",3754066,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kurt Happy Zouma,3456.0,Left Center Back,151,Manchester City,36,"['80cf1293-30de-4c62-a780-950ee726fb31', 'ab50a567-e5af-4a54-836f-413f48ed0f73']",43,,,,,,,,,,,,,,,Chelsea,33,00:41:43.139,Pressure,
,,,,,,,,,,,,,,,,,0.458905,,,,,,,,,,,9697ab34-ef3f-4d57-91b7-942ce2c55ff0,3264,,"[14.6, 54.7]",3754066,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nemanja Matić,3381.0,Left Defensive Midfield,151,Manchester City,36,['ffff05a2-4c27-4fef-9ecb-47cce19d4199'],56,,,,,,,,,,,,,,,Chelsea,33,00:41:56.927,Pressure,
,,,,,,,,,,,,,,,,,0.325266,,,,,,,,,,,c9ef7de2-8e71-4250-8e02-95194f16209d,3268,,"[3.0, 50.2]",3754066,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nemanja Matić,3381.0,Left Defensive Midfield,151,Manchester City,36,['37a844c3-e7ef-4c59-ad69-9cc35b2037d1'],0,,,,,,,,,,,,,,,Chelsea,33,00:42:00.094,Pressure,
,,,,,,,,,,,,,,,,,0.754992,,,,,,,,,,,f677fd32-c9ef-4a74-9d24-a2956db2118f,3274,,"[3.4, 46.6]",3754066,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kurt Happy Zouma,3456.0,Left Center Back,151,Manchester City,36,"['53d40b8a-2cb9-4764-a0b0-e63542e24c40', '8f8b7da8-0098-4209-8207-5303458e3898']",2,,,,,,,,,,,,,,,Chelsea,33,00:42:02.408,Pressure,
,,,,,,,,,,,,,,,,,1.359073,,,,,,,,,,,8c84bcfc-7414-4a5d-8415-e487b660b823,3280,,"[18.4, 43.1]",3754066,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,151,Manchester City,36,['2380217b-8ee5-46b1-b20a-94577890d8fe'],5,,,,,,,,,,,,,,,Chelsea,33,00:42:05.661,Pressure,
,,,,,,,,,,,True,,,,,,1.856987,,,,,,,,,,,4da15238-18de-40db-a4c3-12ad038def68,3285,,"[88.8, 33.9]",3754066,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,152,Chelsea,33,['24d36cb4-e399-4268-82b0-9bedfead6d4e'],8,,,,,,,,,,,,,,,Manchester City,36,00:42:08.377,Pressure,
,,,,,,,,,,,True,,,,,,0.230444,,,,,,,,,,,c4517651-b591-41d7-b2e1-20c138b0cd13,3310,,"[117.4, 10.4]",3754066,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego da Silva Costa,5198.0,Center Forward,154,Manchester City,36,['de64139d-6f76-4cbe-8550-2c931036e61b'],8,,,,,,,,,,,,,,,Chelsea,33,00:43:08.135,Pressure,
,,,,,,,,,,,,,,,,,0.325361,,,,,,,,,,,3c3e5a10-fb88-43a2-ad78-aeb5ff166d77,3324,,"[54.6, 41.4]",3754066,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eliaquim Mangala,3389.0,Left Center Back,156,Manchester City,36,"['de9d4163-2786-400b-9d90-5e5ed293ff92', 'f8d97052-82f0-4d69-a126-3266fd28e662']",11,,,,,,,,,,,,,,,Manchester City,36,00:44:11.799,Pressure,
,,,,,,,,,,,True,,,,,,0.724853,,,,,,,,,,,a48564cf-fa37-4a95-90be-a9ff9bdb125d,3357,,"[40.3, 77.0]",3754066,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Luiz Rosa,3054.0,Right Center Midfield,162,Chelsea,33,['e576be13-2984-4658-a878-85152c46e310'],33,,,,,,,,,,,,,,,Manchester City,36,00:45:33.400,Pressure,
,,,,,,,,,,,,,,,,,2.048234,,,,,,,,,,,e546f113-1660-4718-adad-eedb6363f592,3361,,"[15.6, 72.4]",3754066,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Kompany,3101.0,Right Center Back,163,Chelsea,33,"['077c0c33-a702-4584-a82c-f3d520d15307', '3eb09299-c8dc-4ff5-8dca-719f60cd911c']",46,,,,,,,,,,,,,,,Manchester City,36,00:45:46.463,Pressure,
,,,,,,,,,,,,,,,,,1.270419,,,,,,,,,,,3a99b1a9-87f4-4d1f-ab7c-db79d5a99bd0,3364,,"[18.4, 73.4]",3754066,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bacary Sagna,7110.0,Right Back,163,Chelsea,33,['3eb09299-c8dc-4ff5-8dca-719f60cd911c'],47,,,,,,,,,,,,,,,Manchester City,36,00:45:47.629,Pressure,
,,,,,,,,,,,,,,,,,0.326664,,,,,,,,,,,e84c0039-d4f1-413c-a2aa-b8bdb7cbfd09,3377,,"[9.1, 39.6]",3754066,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,163,Chelsea,33,"['0f1cc7aa-38f3-417e-8ba1-a8c5cb6de137', 'f2dcf8d9-99b2-4f35-b5c3-09e495163b42']",57,,,,,,,,,,,,,,,Manchester City,36,00:45:57.546,Pressure,
,,,,,,,,,,,True,,,,,,1.482456,,,,,,,,,,,2f7ce277-d903-4f73-b495-8ad529c52acf,3389,,"[64.9, 24.8]",3754066,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kurt Happy Zouma,3456.0,Left Center Back,164,Manchester City,36,['6c579183-d23d-46b5-9934-e864e637d3f9'],3,,,,,,,,,,,,,,,Chelsea,33,00:46:03.919,Pressure,
,,,,,,,,,,,,,,,,,0.341299,,,,,,,,,,,cac376a1-9817-452b-bbba-3b34c7e769e9,3390,,"[67.2, 40.1]",3754066,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,164,Manchester City,36,['8ccb2e75-8e0d-4aa3-8ca5-5759d5aaf870'],8,,,,,,,,,,,,,,,Chelsea,33,00:46:08.164,Pressure,
,,,,,,,,,,,,,,,,,0.726361,,,,,,,,,,,0e94088f-b67e-431c-95fe-0ac6466f23c9,3400,,"[66.9, 56.7]",3754066,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,165,Manchester City,36,"['2b91b429-3972-4de6-9433-6e76538e020d', '8370dfa2-32c8-4767-8089-909c16f3d0db']",21,,,,,,,,,,,,,,,Chelsea,33,00:46:21.669,Pressure,
,,,,,,,,,,,,,,,,,0.523108,,,,,,,,,,,b9f410b8-3693-4a57-9016-9e1199143da2,31,,"[102.5, 33.3]",3754066,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,3,Manchester City,36,['3ae9c3d1-1cdc-4b06-99d5-348a458df7c2'],23,,Right Foot,"[108.9, 36.0, 0.2]",,"[{'location': [93.8, 36.7], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [86.4, 58.9], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.4, 36.3], 'player': {'id': 3339, 'name': 'Asmir Begović'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.9, 32.8], 'player': {'id': 20287, 'name': 'John Terry'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.2, 42.0], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 31.9], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",d02c070c-8bcf-4424-9b33-81740838761b,,Saved,0.28301206,Normal,Open Play,,,,Manchester City,36,00:00:23.248,Shot,
